2.321,-0.121094,0.292969,9.792969
2.342,-0.160156,0.253906,9.824219
2.353,-0.160156,0.21875,9.753906
2.363,-0.160156,0.332031,9.753906
2.384,-0.121094,0.292969,9.792969
2.395,-0.121094,0.253906,9.753906
2.406,-0.082031,0.253906,9.792969
2.426,-0.082031,0.179687,9.75
2.438,-0.082031,0.179687,9.789063
2.448,-0.082031,0.21875,9.792969
2.459,-0.082031,0.21875,9.753906
2.48,-0.121094,0.21875,9.753906
2.491,-0.160156,0.292969,9.792969
2.501,-0.160156,0.253906,9.792969
2.522,-0.160156,0.253906,9.753906
2.533,-0.160156,0.253906,9.792969
2.543,-0.160156,0.292969,9.824219
2.554,-0.199219,0.292969,9.75
2.574,-0.199219,0.332031,9.789063
2.586,-0.160156,0.332031,9.792969
2.597,-0.160156,0.253906,9.792969
2.617,-0.160156,0.292969,9.792969
2.629,-0.160156,0.292969,9.824219
2.64,-0.160156,0.253906,9.792969
2.65,-0.082031,0.253906,9.792969
2.671,-0.082031,0.253906,9.753906
2.682,-0.121094,0.253906,9.792969
2.693,-0.121094,0.21875,9.792969
2.714,-0.082031,0.21875,9.792969
2.724,-0.082031,0.179687,9.75
2.735,-0.082031,0.21875,9.824219
2.745,-0.121094,0.253906,9.792969
2.767,-0.082031,0.253906,9.792969
2.777,-0.082031,0.21875,9.792969
2.787,-0.160156,0.253906,9.792969
2.809,-0.160156,0.253906,9.792969
2.819,-0.160156,0.292969,9.753906
2.831,-0.160156,0.253906,9.792969
2.841,-0.160156,0.292969,9.792969
2.863,-0.160156,0.292969,9.824219
2.873,-0.199219,0.332031,9.789063
2.884,-0.160156,0.292969,9.792969
2.905,-0.160156,0.292969,9.792969
2.916,-0.160156,0.253906,9.753906
2.937,-0.121094,0.253906,9.824219
2.948,-0.121094,0.21875,9.824219
2.959,-0.082031,0.253906,9.753906
2.97,-0.121094,0.179687,9.789063
2.992,-0.121094,0.21875,9.792969
3.003,-0.082031,0.21875,9.792969
3.014,-0.082031,0.21875,9.792969
3.034,-0.121094,0.253906,9.753906
3.045,-0.121094,0.253906,9.824219
3.055,-0.082031,0.253906,9.792969
3.077,-0.121094,0.253906,9.792969
3.088,-0.121094,0.253906,9.753906
3.099,-0.160156,0.253906,9.792969
3.109,-0.199219,0.292969,9.789063
3.13,-0.199219,0.292969,9.789063
3.141,-0.160156,0.332031,9.792969
3.152,-0.199219,0.292969,9.789063
3.162,-0.199219,0.292969,9.789063
3.183,-0.160156,0.292969,9.792969
3.194,-0.160156,0.253906,9.753906
3.215,-0.121094,0.21875,9.824219
3.225,-0.121094,0.21875,9.824219
3.237,-0.121094,0.253906,9.714844
3.248,-0.121094,0.292969,9.824219
3.259,-0.121094,0.253906,9.792969
3.281,-0.082031,0.21875,9.753906
3.291,-0.082031,0.21875,9.753906
3.303,-0.121094,0.21875,9.792969
3.324,-0.121094,0.21875,9.753906
3.335,-0.121094,0.253906,9.824219
3.346,-0.082031,0.253906,9.792969
3.367,-0.160156,0.253906,9.792969
3.378,-0.160156,0.253906,9.753906
3.389,-0.199219,0.253906,9.75
3.399,-0.160156,0.292969,9.792969
3.42,-0.160156,0.292969,9.824219
3.431,-0.160156,0.292969,9.753906
3.441,-0.160156,0.292969,9.792969
3.463,-0.160156,0.253906,9.792969
3.473,-0.160156,0.253906,9.753906
3.484,-0.160156,0.292969,9.792969
3.505,-0.121094,0.292969,9.792969
3.516,-0.121094,0.253906,9.753906
3.527,-0.121094,0.253906,9.792969
3.538,-0.121094,0.179687,9.789063
3.559,-0.082031,0.179687,9.789063
3.569,-0.082031,0.179687,9.789063
3.58,-0.082031,0.253906,9.792969
3.601,-0.121094,0.253906,9.792969
3.612,-0.121094,0.253906,9.792969
